CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_total,Segment,Cluster,Cluster_Label
15139,2011-04-14 11:39:00,240,2,178.96,1,3,1,131,5,At Risk,1,Lost
15140,2011-10-18 14:07:00,52,7,2354.25,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15142,2011-10-24 12:51:00,46,1,498.74,3,1,3,313,7,Needs Attention,0,Loyal Customers
15143,2011-04-28 12:03:00,226,1,259.45,1,1,2,112,4,Lost,1,Lost
15144,2011-12-01 15:12:00,8,17,6580.4400000000005,5,5,5,555,15,Champions,3,High Value
15145,2011-12-05 17:21:00,4,4,1194.73,5,4,4,544,13,Champions,0,Loyal Customers
15146,2011-06-28 12:09:00,165,2,1327.16,2,3,4,234,9,At Risk,1,Lost
15147,2011-04-13 15:57:00,240,1,623.5,1,1,3,113,5,Lost,1,Lost
15148,2011-11-29 08:21:00,11,1,301.29,5,1,2,512,8,Promising,0,Loyal Customers
15149,2011-07-29 10:58:00,134,1,520.8000000000001,2,1,3,213,6,Lost,0,Loyal Customers
15150,2011-11-22 12:52:00,17,10,5314.47,4,5,5,455,14,Champions,0,Loyal Customers
15152,2011-11-30 12:32:00,10,13,4745.69,5,5,5,555,15,Champions,0,Loyal Customers
15153,2011-11-08 17:09:00,31,1,329.25,4,1,2,412,7,Promising,0,Loyal Customers
15154,2011-09-25 16:05:00,75,1,296.42,2,1,2,212,5,Lost,0,Loyal Customers
15156,2011-12-08 18:22:00,1,3,961.49,5,3,4,534,12,Loyal Customers,0,Loyal Customers
15157,2011-12-06 11:28:00,4,3,1936.07,5,3,4,534,12,Loyal Customers,0,Loyal Customers
15158,2011-10-25 13:53:00,45,1,401.4,3,1,2,312,6,Needs Attention,0,Loyal Customers
15159,2011-12-08 12:05:00,2,30,18641.01,5,5,5,555,15,Champions,3,High Value
15160,2010-12-17 14:15:00,357,1,158.16,1,1,1,111,3,Lost,1,Lost
15163,2011-11-21 13:10:00,18,2,304.47,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15164,2011-10-02 12:05:00,69,3,843.05,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15165,2010-12-01 14:03:00,373,1,487.75,1,1,2,112,4,Lost,1,Lost
15167,2011-01-23 12:41:00,321,1,163.0,1,1,1,111,3,Lost,1,Lost
15168,2011-11-14 11:26:00,26,1,106.56,4,1,1,411,6,Promising,0,Loyal Customers
15171,2011-01-12 15:36:00,331,1,1289.5,1,1,4,114,6,Lost,1,Lost
15172,2011-12-01 11:51:00,9,5,1624.05,5,4,4,544,13,Champions,0,Loyal Customers
15174,2011-01-21 09:06:00,323,1,135.75,1,1,1,111,3,Lost,1,Lost
15175,2011-09-29 11:31:00,72,1,224.14,3,1,1,311,5,Needs Attention,0,Loyal Customers
15178,2011-03-24 15:12:00,260,1,40.5,1,1,1,111,3,Lost,1,Lost
15179,2011-11-21 12:53:00,18,5,2206.9500000000003,4,4,5,445,13,Champions,0,Loyal Customers
15180,2010-12-07 14:57:00,367,1,87.5,1,1,1,111,3,Lost,1,Lost
15181,2011-10-04 13:58:00,66,3,689.48,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15182,2011-07-08 13:37:00,154,2,622.85,2,3,3,233,8,At Risk,1,Lost
15184,2011-11-10 13:41:00,29,2,406.76,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15185,2011-09-30 14:06:00,70,1,310.62,3,1,2,312,6,Needs Attention,0,Loyal Customers
15186,2011-11-25 14:58:00,14,2,411.41,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15187,2011-12-08 11:56:00,2,16,4777.18,5,5,5,555,15,Champions,3,High Value
15189,2011-12-08 13:22:00,1,41,16225.39,5,5,5,555,15,Champions,3,High Value
15192,2011-08-12 11:41:00,120,3,1044.32,2,3,4,234,9,At Risk,0,Loyal Customers
15193,2011-10-10 08:23:00,61,1,499.32,3,1,3,313,7,Needs Attention,0,Loyal Customers
15194,2011-12-06 15:10:00,3,15,7616.53,5,5,5,555,15,Champions,3,High Value
15195,2011-12-07 12:20:00,3,1,3861.0,5,1,5,515,11,Promising,0,Loyal Customers
15197,2011-11-29 10:00:00,11,3,1079.61,5,3,4,534,12,Loyal Customers,0,Loyal Customers
15198,2011-09-08 14:42:00,92,2,193.64,2,3,1,231,6,At Risk,0,Loyal Customers
15199,2011-10-11 15:12:00,59,4,1268.7,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15201,2011-09-13 14:53:00,87,5,1236.54,2,4,4,244,10,At Risk,0,Loyal Customers
15203,2011-11-14 08:16:00,26,6,1827.8,4,5,4,454,13,Champions,0,Loyal Customers
15204,2010-12-17 13:49:00,357,1,316.58,1,1,2,112,4,Lost,1,Lost
15205,2011-09-15 19:36:00,85,2,653.24,2,3,3,233,8,At Risk,0,Loyal Customers
15206,2011-11-29 13:41:00,10,4,420.3,5,4,2,542,11,Champions,0,Loyal Customers
15208,2011-12-08 17:24:00,1,5,870.12,5,4,3,543,12,Champions,0,Loyal Customers
15210,2011-04-28 16:11:00,225,1,331.18,1,1,2,112,4,Lost,1,Lost
15211,2011-10-10 13:31:00,60,2,894.4100000000001,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15212,2011-04-12 13:45:00,241,1,101.8,1,1,1,111,3,Lost,1,Lost
15213,2011-01-25 12:21:00,319,2,328.35,1,3,2,132,6,At Risk,1,Lost
15214,2011-12-08 12:07:00,2,8,1661.44,5,5,4,554,14,Champions,0,Loyal Customers
15215,2011-10-24 11:41:00,47,3,734.94,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15216,2011-09-13 11:41:00,88,1,96.6,2,1,1,211,4,Lost,0,Loyal Customers
15218,2011-11-29 11:48:00,11,11,5756.89,5,5,5,555,15,Champions,0,Loyal Customers
15219,2011-06-16 16:57:00,176,1,305.75,2,1,2,212,5,Lost,1,Lost
15220,2011-10-19 12:39:00,52,6,1778.96,3,5,4,354,12,Loyal Customers,0,Loyal Customers
15221,2010-12-08 13:08:00,366,1,403.25,1,1,2,112,4,Lost,1,Lost
15222,2011-01-25 08:03:00,319,1,585.0,1,1,3,113,5,Lost,1,Lost
15223,2011-04-28 11:31:00,226,2,755.75,1,3,3,133,7,At Risk,1,Lost
15224,2010-12-16 15:02:00,358,2,322.08,1,3,2,132,6,At Risk,1,Lost
15225,2011-04-19 14:51:00,234,1,409.4,1,1,2,112,4,Lost,1,Lost
15226,2011-02-02 11:41:00,311,1,154.41,1,1,1,111,3,Lost,1,Lost
15227,2011-11-03 11:59:00,37,5,1219.4,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15228,2011-10-04 13:56:00,66,4,3386.71,3,4,5,345,12,Loyal Customers,0,Loyal Customers
15230,2011-04-14 14:39:00,239,2,429.6,1,3,2,132,6,At Risk,1,Lost
15232,2011-08-18 16:27:00,113,2,612.06,2,3,3,233,8,At Risk,0,Loyal Customers
15234,2011-03-08 08:53:00,277,1,197.0,1,1,1,111,3,Lost,1,Lost
15235,2011-05-06 09:44:00,218,12,2247.51,1,5,5,155,11,At Risk,1,Lost
15236,2011-02-14 10:52:00,299,1,321.05,1,1,2,112,4,Lost,1,Lost
15237,2011-12-08 09:46:00,2,4,1412.32,5,4,4,544,13,Champions,0,Loyal Customers
15238,2011-11-10 14:28:00,29,3,1071.99,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15239,2011-11-29 14:14:00,10,2,780.59,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15240,2011-10-26 09:50:00,45,5,1706.57,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15241,2011-10-04 09:05:00,67,8,1756.44,3,5,4,354,12,Loyal Customers,0,Loyal Customers
15243,2011-09-26 14:12:00,74,1,316.68,2,1,2,212,5,Lost,0,Loyal Customers
15244,2011-10-05 13:19:00,65,2,631.57,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15245,2011-07-28 18:56:00,134,3,2515.84,2,3,5,235,10,At Risk,0,Loyal Customers
15246,2011-04-15 14:45:00,238,2,514.15,1,3,3,133,7,At Risk,1,Lost
15247,2011-08-09 12:52:00,122,1,356.0,2,1,2,212,5,Lost,0,Loyal Customers
15249,2011-11-08 11:45:00,32,13,6688.46,4,5,5,455,14,Champions,0,Loyal Customers
15251,2011-11-30 15:02:00,9,11,10484.99,5,5,5,555,15,Champions,0,Loyal Customers
15252,2011-11-03 13:30:00,36,2,740.78,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15253,2011-11-23 16:22:00,16,5,918.2,4,4,3,443,11,Champions,0,Loyal Customers
15254,2011-08-04 15:04:00,127,1,300.36,2,1,2,212,5,Lost,0,Loyal Customers
15255,2011-10-04 12:43:00,67,1,890.85,3,1,3,313,7,Needs Attention,0,Loyal Customers
15256,2011-07-14 11:47:00,149,1,98.45,2,1,1,211,4,Lost,1,Lost
15257,2011-03-01 12:58:00,283,1,317.15,1,1,2,112,4,Lost,1,Lost
15258,2011-06-24 12:30:00,169,2,623.16,2,3,3,233,8,At Risk,1,Lost
15260,2011-08-31 13:55:00,100,7,1810.77,2,5,4,254,11,At Risk,0,Loyal Customers
15261,2011-07-27 15:20:00,135,1,254.82,2,1,2,212,5,Lost,0,Loyal Customers
15262,2011-01-20 12:16:00,324,1,178.95000000000002,1,1,1,111,3,Lost,1,Lost
15263,2011-08-25 10:26:00,107,1,156.51,2,1,1,211,4,Lost,0,Loyal Customers
15264,2011-10-06 13:49:00,64,1,393.74,3,1,2,312,6,Needs Attention,0,Loyal Customers
15265,2011-07-11 14:46:00,151,2,1506.12,2,3,4,234,9,At Risk,1,Lost
15266,2011-01-05 13:40:00,338,1,119.3,1,1,1,111,3,Lost,1,Lost
15267,2011-11-17 15:59:00,22,5,1717.36,4,4,4,444,12,Champions,0,Loyal Customers
15269,2011-11-16 09:32:00,24,1,408.8,4,1,2,412,7,Promising,0,Loyal Customers
15270,2011-11-24 09:24:00,16,7,2379.49,4,5,5,455,14,Champions,0,Loyal Customers
15271,2011-12-02 14:11:00,7,15,2507.07,5,5,5,555,15,Champions,3,High Value
15272,2011-10-13 12:59:00,57,2,721.94,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15274,2011-12-05 16:57:00,4,2,716.57,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15275,2011-11-02 11:20:00,38,1,615.14,3,1,3,313,7,Needs Attention,0,Loyal Customers
15276,2011-10-04 16:39:00,66,1,135.31,3,1,1,311,5,Needs Attention,0,Loyal Customers
15277,2011-10-24 10:08:00,47,1,255.9,3,1,2,312,6,Needs Attention,0,Loyal Customers
15279,2010-12-20 10:48:00,355,1,290.51,1,1,2,112,4,Lost,1,Lost
15280,2011-06-20 17:14:00,172,1,113.12,2,1,1,211,4,Lost,1,Lost
15281,2011-10-12 09:10:00,59,9,2332.15,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15286,2011-10-21 11:08:00,50,1,240.55,3,1,1,311,5,Needs Attention,0,Loyal Customers
15287,2011-11-17 15:34:00,22,2,486.69,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15288,2011-10-27 16:58:00,43,5,2306.52,3,4,5,345,12,Loyal Customers,0,Loyal Customers
15289,2011-11-10 13:49:00,29,3,939.78,4,3,3,433,10,Loyal Customers,0,Loyal Customers
15290,2011-12-05 11:39:00,5,18,7943.22,5,5,5,555,15,Champions,3,High Value
15291,2011-11-14 11:02:00,26,15,4668.3,4,5,5,455,14,Champions,3,High Value
15292,2011-05-22 15:00:00,201,1,180.94,1,1,1,111,3,Lost,1,Lost
15296,2011-10-20 11:47:00,51,6,3672.86,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15297,2011-11-29 16:32:00,10,3,641.94,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15298,2011-12-07 17:17:00,2,12,4799.9,5,5,5,555,15,Champions,0,Loyal Customers
15299,2011-10-03 14:19:00,67,7,4507.01,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15300,2011-10-06 17:08:00,64,1,496.44,3,1,3,313,7,Needs Attention,0,Loyal Customers
15301,2011-10-20 09:57:00,51,12,5070.35,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15303,2011-02-22 13:59:00,290,1,574.02,1,1,3,113,5,Lost,1,Lost
15304,2011-10-10 10:23:00,61,8,694.4,3,5,3,353,11,Loyal Customers,0,Loyal Customers
15306,2011-10-06 12:56:00,64,3,1174.35,3,3,4,334,10,Loyal Customers,0,Loyal Customers
15307,2011-09-05 11:38:00,96,1,205.3,2,1,1,211,4,Lost,0,Loyal Customers
15308,2011-03-10 13:08:00,274,1,310.47,1,1,2,112,4,Lost,1,Lost
15311,2011-12-09 12:00:00,1,91,60767.9,5,5,5,555,15,Champions,2,Champions
15312,2011-09-25 13:10:00,75,4,924.85,2,4,3,243,9,At Risk,0,Loyal Customers
15313,2011-08-21 16:02:00,110,1,52.0,2,1,1,211,4,Lost,0,Loyal Customers
15314,2011-05-24 14:39:00,199,1,327.97,1,1,2,112,4,Lost,1,Lost
15315,2011-10-06 12:51:00,64,2,570.5,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15316,2011-01-17 11:34:00,327,1,165.0,1,1,1,111,3,Lost,1,Lost
15318,2011-12-06 11:30:00,4,1,312.62,5,1,2,512,8,Promising,0,Loyal Customers
15319,2011-03-01 12:48:00,284,1,204.5,1,1,1,111,3,Lost,1,Lost
15320,2011-10-26 13:27:00,44,1,267.13,3,1,2,312,6,Needs Attention,0,Loyal Customers
15321,2011-09-30 09:40:00,71,3,2748.31,3,3,5,335,11,Loyal Customers,0,Loyal Customers
15322,2011-09-15 09:34:00,86,1,679.68,2,1,3,213,6,Lost,0,Loyal Customers
15325,2011-08-28 11:55:00,104,1,162.29,2,1,1,211,4,Lost,0,Loyal Customers
15326,2011-01-10 11:38:00,334,1,311.71,1,1,2,112,4,Lost,1,Lost
15327,2011-10-18 11:55:00,53,1,208.75,3,1,1,311,5,Needs Attention,0,Loyal Customers
15329,2011-10-31 15:36:00,39,3,1049.7,3,3,4,334,10,Loyal Customers,0,Loyal Customers
15330,2011-11-07 17:50:00,32,2,714.9599999999999,4,3,3,433,10,Loyal Customers,0,Loyal Customers
15332,2010-12-08 14:43:00,366,4,1661.06,1,4,4,144,9,At Risk,1,Lost
15333,2011-05-15 13:27:00,208,1,1028.56,1,1,4,114,6,Lost,1,Lost
15334,2011-07-06 11:22:00,157,3,351.67,2,3,2,232,7,At Risk,1,Lost
15335,2011-10-17 12:50:00,54,1,173.97,3,1,1,311,5,Needs Attention,0,Loyal Customers
15339,2011-10-04 12:51:00,66,2,574.07,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15341,2011-09-20 09:40:00,81,1,2020.52,2,1,4,214,7,Lost,0,Loyal Customers
15342,2011-08-02 10:19:00,130,1,406.09,2,1,2,212,5,Lost,0,Loyal Customers
15343,2011-09-13 13:55:00,87,1,364.5,2,1,2,212,5,Lost,0,Loyal Customers
15344,2011-12-09 10:45:00,1,3,563.94,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15345,2011-10-25 11:28:00,46,1,393.54,3,1,2,312,6,Needs Attention,0,Loyal Customers
15346,2011-01-11 11:18:00,333,1,252.42,1,1,2,112,4,Lost,1,Lost
15347,2010-12-08 15:25:00,366,1,201.6,1,1,1,111,3,Lost,1,Lost
15348,2011-09-28 13:17:00,72,1,158.04,3,1,1,311,5,Needs Attention,0,Loyal Customers
15349,2011-07-04 16:06:00,158,2,473.81,2,3,2,232,7,At Risk,1,Lost
15350,2010-12-01 13:33:00,373,1,115.65,1,1,1,111,3,Lost,1,Lost
15351,2011-11-27 12:52:00,12,7,1960.11,5,5,4,554,14,Champions,0,Loyal Customers
15353,2011-03-30 12:15:00,255,2,777.02,1,3,3,133,7,At Risk,1,Lost
15355,2011-11-10 13:44:00,29,2,277.05,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15356,2011-11-08 13:11:00,31,10,2766.5,4,5,5,455,14,Champions,0,Loyal Customers
15358,2011-12-05 09:04:00,5,22,8347.2,5,5,5,555,15,Champions,3,High Value
15360,2011-10-31 09:35:00,40,1,427.93,3,1,2,312,6,Needs Attention,0,Loyal Customers
15361,2010-12-13 09:52:00,362,1,418.92,1,1,2,112,4,Lost,1,Lost
15363,2010-12-02 12:28:00,373,1,326.0,1,1,2,112,4,Lost,1,Lost
15364,2011-09-05 09:46:00,96,2,913.19,2,3,3,233,8,At Risk,0,Loyal Customers
15365,2011-11-14 08:29:00,26,7,2314.32,4,5,5,455,14,Champions,0,Loyal Customers
15366,2011-09-25 15:01:00,75,2,602.51,2,3,3,233,8,At Risk,0,Loyal Customers
15367,2011-10-13 14:13:00,57,4,1877.59,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15368,2011-11-18 14:42:00,21,1,446.94000000000005,4,1,2,412,7,Promising,0,Loyal Customers
15370,2011-10-30 10:58:00,41,7,2386.05,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15372,2011-07-25 16:39:00,137,1,2007.4,2,1,4,214,7,Lost,0,Loyal Customers
15373,2011-12-01 15:05:00,8,12,2415.91,5,5,5,555,15,Champions,0,Loyal Customers
15374,2011-08-03 09:59:00,129,1,168.0,2,1,1,211,4,Lost,0,Loyal Customers
15376,2011-10-30 15:04:00,40,3,1233.36,3,3,4,334,10,Loyal Customers,0,Loyal Customers
15379,2011-06-23 13:13:00,169,7,3703.29,2,5,5,255,12,At Risk,1,Lost
15380,2011-12-01 12:13:00,9,5,1690.26,5,4,4,544,13,Champions,0,Loyal Customers
15381,2011-05-10 11:55:00,214,2,596.85,1,3,3,133,7,At Risk,1,Lost
15382,2011-11-25 10:58:00,15,6,5955.71,4,5,5,455,14,Champions,0,Loyal Customers
15384,2011-06-23 10:57:00,170,2,642.41,2,3,3,233,8,At Risk,1,Lost
15385,2011-10-30 15:11:00,40,1,316.88,3,1,2,312,6,Needs Attention,0,Loyal Customers
15386,2011-06-06 13:47:00,186,1,394.14,1,1,2,112,4,Lost,1,Lost
15388,2011-03-14 13:53:00,270,1,140.54,1,1,1,111,3,Lost,1,Lost
15389,2011-06-20 16:18:00,172,1,500.0,2,1,3,213,6,Lost,1,Lost
15392,2011-12-05 11:01:00,5,4,1535.53,5,4,4,544,13,Champions,0,Loyal Customers
15393,2011-11-23 16:48:00,16,2,231.86,4,3,1,431,8,Loyal Customers,0,Loyal Customers
15394,2011-11-30 11:49:00,10,4,2183.54,5,4,5,545,14,Champions,0,Loyal Customers
15395,2011-01-18 12:40:00,326,1,107.45,1,1,1,111,3,Lost,1,Lost
15396,2011-08-19 10:56:00,113,1,288.18,2,1,2,212,5,Lost,0,Loyal Customers
15397,2011-02-23 09:25:00,290,1,94.0,1,1,1,111,3,Lost,1,Lost
15398,2011-11-23 16:47:00,16,2,1345.53,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15399,2011-12-08 13:04:00,1,3,815.77,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15400,2011-09-08 13:57:00,92,5,716.2,2,4,3,243,9,At Risk,0,Loyal Customers
15402,2011-07-14 12:17:00,149,2,626.77,2,3,3,233,8,At Risk,1,Lost
15405,2011-06-03 14:44:00,189,1,349.1,1,1,2,112,4,Lost,1,Lost
15406,2011-11-08 13:22:00,31,2,510.71,4,3,3,433,10,Loyal Customers,0,Loyal Customers
15407,2011-11-06 11:55:00,34,4,1056.44,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15408,2011-03-20 15:02:00,264,1,267.18,1,1,2,112,4,Lost,1,Lost
15410,2011-09-16 14:47:00,84,8,3450.84,2,5,5,255,12,At Risk,0,Loyal Customers
15411,2011-11-13 15:19:00,26,4,1358.88,4,4,4,444,12,Champions,0,Loyal Customers
15412,2011-06-21 15:24:00,171,1,190.53,2,1,1,211,4,Lost,1,Lost
15414,2011-11-30 09:50:00,10,3,774.9000000000001,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15415,2011-01-30 14:13:00,313,1,572.8100000000001,1,1,3,113,5,Lost,1,Lost
15416,2011-10-06 09:38:00,65,4,3984.32,3,4,5,345,12,Loyal Customers,0,Loyal Customers
15417,2011-09-15 15:26:00,85,1,508.8,2,1,3,213,6,Lost,0,Loyal Customers
15419,2011-11-15 09:23:00,25,1,135.86,4,1,1,411,6,Promising,0,Loyal Customers
15421,2011-10-12 09:20:00,59,4,950.36,3,4,4,344,11,Loyal Customers,0,Loyal Customers
15422,2011-01-20 16:17:00,323,2,97.7,1,3,1,131,5,At Risk,1,Lost
15423,2011-11-01 14:01:00,38,1,43.5,3,1,1,311,5,Needs Attention,0,Loyal Customers
15424,2011-03-30 13:02:00,254,2,383.34,1,3,2,132,6,At Risk,1,Lost
15426,2011-11-20 15:36:00,19,5,1447.39,4,4,4,444,12,Champions,0,Loyal Customers
15427,2011-11-06 14:29:00,33,3,1483.14,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15428,2011-11-24 16:54:00,15,1,93.78,4,1,1,411,6,Promising,0,Loyal Customers
15429,2011-11-13 12:28:00,27,2,397.35,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15432,2011-11-16 16:30:00,23,1,171.19000000000003,4,1,1,411,6,Promising,0,Loyal Customers
15433,2011-05-10 10:45:00,214,2,533.3,1,3,3,133,7,At Risk,1,Lost
15434,2011-12-01 13:33:00,8,5,1041.48,5,4,4,544,13,Champions,0,Loyal Customers
15435,2011-11-17 16:39:00,22,1,149.29,4,1,1,411,6,Promising,0,Loyal Customers
15436,2011-11-27 16:05:00,12,3,1122.53,5,3,4,534,12,Loyal Customers,0,Loyal Customers
15437,2011-03-22 13:11:00,262,1,200.16,1,1,1,111,3,Lost,1,Lost
15438,2011-07-31 14:19:00,131,1,156.57999999999998,2,1,1,211,4,Lost,0,Loyal Customers
15440,2011-10-16 12:16:00,55,3,383.68,3,3,2,332,8,Loyal Customers,0,Loyal Customers
15442,2011-04-05 12:24:00,249,1,594.0,1,1,3,113,5,Lost,1,Lost
15443,2011-12-08 10:40:00,2,7,3236.91,5,5,5,555,15,Champions,0,Loyal Customers
15444,2011-11-30 17:37:00,9,2,1418.26,5,3,4,534,12,Loyal Customers,0,Loyal Customers
15445,2011-03-20 15:06:00,264,1,113.5,1,1,1,111,3,Lost,1,Lost
15447,2011-01-13 11:26:00,331,1,155.17000000000002,1,1,1,111,3,Lost,1,Lost
15448,2011-01-31 10:42:00,313,1,494.64,1,1,3,113,5,Lost,1,Lost
15449,2011-11-13 15:02:00,26,3,974.52,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15450,2011-11-09 17:11:00,30,1,429.84,4,1,2,412,7,Promising,0,Loyal Customers
15452,2011-11-10 12:13:00,30,3,538.73,4,3,3,433,10,Loyal Customers,0,Loyal Customers
15453,2011-12-08 10:59:00,2,7,1388.37,5,5,4,554,14,Champions,0,Loyal Customers
15454,2010-12-12 14:21:00,362,1,179.1,1,1,1,111,3,Lost,1,Lost
15456,2011-03-01 13:51:00,283,3,447.22,1,3,2,132,6,At Risk,1,Lost
15457,2011-03-22 15:31:00,262,1,237.07,1,1,1,111,3,Lost,1,Lost
15458,2011-11-14 13:08:00,25,1,161.64,4,1,1,411,6,Promising,0,Loyal Customers
15460,2010-12-20 16:08:00,354,1,216.76,1,1,1,111,3,Lost,1,Lost
15462,2011-09-06 13:11:00,94,3,234.6,2,3,1,231,6,At Risk,0,Loyal Customers
15463,2011-11-10 12:57:00,29,1,126.14,4,1,1,411,6,Promising,0,Loyal Customers
15464,2011-01-05 15:56:00,338,1,1048.85,1,1,4,114,6,Lost,1,Lost
15465,2011-11-20 10:11:00,20,18,7354.62,4,5,5,455,14,Champions,3,High Value
15466,2011-09-15 14:08:00,85,1,334.53,2,1,2,212,5,Lost,0,Loyal Customers
15467,2011-11-30 14:17:00,9,3,524.88,5,3,3,533,11,Loyal Customers,0,Loyal Customers
15468,2011-10-19 13:49:00,51,2,467.51,3,3,2,332,8,Loyal Customers,0,Loyal Customers
15469,2011-10-20 16:21:00,50,2,538.55,3,3,3,333,9,Loyal Customers,0,Loyal Customers
15471,2011-12-07 14:12:00,2,1,469.48,5,1,2,512,8,Promising,0,Loyal Customers
15472,2011-08-18 15:17:00,113,1,371.56,2,1,2,212,5,Lost,0,Loyal Customers
15473,2011-11-25 15:15:00,14,7,1771.2,4,5,4,454,13,Champions,0,Loyal Customers
15475,2011-09-23 15:20:00,77,1,454.11,2,1,2,212,5,Lost,0,Loyal Customers
15478,2011-10-30 14:19:00,40,2,1441.42,3,3,4,334,10,Loyal Customers,0,Loyal Customers
15480,2011-08-15 14:32:00,116,1,905.5,2,1,3,213,6,Lost,0,Loyal Customers
15482,2011-11-24 10:46:00,16,12,11054.96,4,5,5,455,14,Champions,3,High Value
15483,2011-07-01 13:07:00,161,4,233.81,2,4,1,241,7,At Risk,1,Lost
15484,2011-12-08 15:03:00,1,4,3594.31,5,4,5,545,14,Champions,0,Loyal Customers
15485,2011-11-09 14:31:00,30,3,2575.0,4,3,5,435,12,Loyal Customers,0,Loyal Customers
15488,2011-09-08 10:11:00,93,1,91.32,2,1,1,211,4,Lost,0,Loyal Customers
15489,2011-11-17 08:53:00,23,3,1134.28,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15491,2011-09-05 15:56:00,95,6,3100.09,2,5,5,255,12,At Risk,0,Loyal Customers
15492,2011-11-11 14:53:00,28,2,659.46,4,3,3,433,10,Loyal Customers,0,Loyal Customers
15493,2011-11-07 12:04:00,33,5,2001.8,4,4,4,444,12,Champions,0,Loyal Customers
15494,2011-11-18 14:51:00,21,2,1299.23,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15497,2011-11-22 11:51:00,18,2,1262.2,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15498,2011-12-07 12:48:00,3,27,13316.4,5,5,5,555,15,Champions,3,High Value
15500,2011-12-01 13:47:00,8,4,1131.56,5,4,4,544,13,Champions,0,Loyal Customers
15502,2011-11-24 12:48:00,16,12,10384.93,4,5,5,455,14,Champions,3,High Value
15503,2010-12-12 10:57:00,363,1,147.09,1,1,1,111,3,Lost,1,Lost
15504,2011-09-19 13:45:00,81,1,52.83,2,1,1,211,4,Lost,0,Loyal Customers
15505,2011-10-18 07:56:00,53,5,3610.96,3,4,5,345,12,Loyal Customers,0,Loyal Customers
15506,2011-11-17 12:11:00,23,3,979.26,4,3,4,434,11,Loyal Customers,0,Loyal Customers
15507,2011-06-21 11:19:00,172,1,492.36,2,1,3,213,6,Lost,1,Lost
15508,2011-06-03 15:43:00,189,6,1000.27,1,5,4,154,10,At Risk,1,Lost
15510,2011-01-13 12:10:00,331,1,250.0,1,1,1,111,3,Lost,1,Lost
15511,2011-11-28 09:43:00,12,5,909.23,5,4,3,543,12,Champions,0,Loyal Customers
15512,2011-07-07 10:20:00,156,2,121.0,2,3,1,231,6,At Risk,1,Lost
15513,2011-11-06 14:36:00,33,19,14758.22,4,5,5,455,14,Champions,3,High Value
15514,2011-11-27 14:40:00,12,11,4139.46,5,5,5,555,15,Champions,0,Loyal Customers
15516,2011-10-26 10:51:00,45,3,62.43,3,3,1,331,7,Loyal Customers,0,Loyal Customers
15517,2011-04-20 14:02:00,233,1,267.03,1,1,2,112,4,Lost,1,Lost
15518,2011-10-06 13:05:00,64,8,1942.45,3,5,4,354,12,Loyal Customers,0,Loyal Customers
15520,2011-12-08 10:58:00,2,1,343.5,5,1,2,512,8,Promising,0,Loyal Customers
15521,2011-10-30 13:42:00,40,8,3000.2,3,5,5,355,13,Loyal Customers,0,Loyal Customers
15522,2011-11-07 11:26:00,33,2,398.84,4,3,2,432,9,Loyal Customers,0,Loyal Customers
15523,2011-09-16 16:29:00,84,1,412.0100000000001,2,1,2,212,5,Lost,0,Loyal Customers
